 8.2892252E+24 2.2872018E+19 1.5146247E+19 7.7257709E+18 -5.684403E-01
 9.3006637E+24 2.1397016E+19 1.4438558E+19 6.9584582E+18 -5.790253E-01
 1.0435516E+25 1.9997758E+19 1.3745854E+19 6.2519040E+18 -5.874383E-01
 1.1708842E+25 1.8653005E+19 1.3060788E+19 5.5922166E+18 -6.046500E-01
 1.3137537E+25 1.7380253E+19 1.2391492E+19 4.9887605E+18 -6.138543E-01
 1.4740559E+25 1.6177778E+19 1.1738569E+19 4.4392086E+18 -6.227444E-01
 1.6539179E+25 1.5017518E+19 1.1091377E+19 3.9261401E+18 -6.464144E-01
 1.8557264E+25 1.3925473E+19 1.0462016E+19 3.4634571E+18 -6.557636E-01
 2.0821592E+25 1.2883758E+19 9.8439757E+18 3.0397818E+18 -6.753485E-01
 2.3362211E+25 1.1892248E+19 9.2382728E+18 2.6539754E+18 -6.955715E-01
 2.6212832E+25 1.0965388E+19 8.6532872E+18 2.3121011E+18 -7.047990E-01
 2.9411281E+25 1.0082725E+19 8.0805513E+18 2.0021738E+18 -7.289217E-01
 3.3000000E+25 9.2444944E+18 7.5214129E+18 1.7230815E+18 -7.538953E-01
 3.7026609E+25 8.4668435E+18 6.9863167E+18 1.4805268E+18 -7.632327E-01
 4.1544539E+25 7.7098452E+18 6.4542974E+18 1.2555478E+18 -8.135174E-01
 4.6613739E+25 7.0118929E+18 5.9488491E+18 1.0630438E+18 -8.242077E-01
 5.2301475E+25 6.3697517E+18 5.4705379E+18 8.9921382E+17 -8.342554E-01
 5.8683221E+25 5.7434414E+18 4.9954700E+18 7.4797147E+17 -8.990062E-01
 6.5843656E+25 5.1713005E+18 4.5498322E+18 6.2146832E+17 -9.114484E-01
 7.3877798E+25 4.6312668E+18 4.1205134E+18 5.1075341E+17 -9.579995E-01
 8.2892252E+25 4.1237104E+18 3.7089443E+18 4.1476614E+17 -1.008233E+00
 9.3006637E+25 3.6650367E+18 3.3285009E+18 3.3653584E+17 -1.024197E+00
 1.0435516E+26 3.2345075E+18 2.9652783E+18 2.6922923E+17 -1.085403E+00
 1.1708842E+26 2.8323891E+18 2.6204296E+18 2.1195947E+17 -1.153105E+00
 1.3137537E+26 2.4735876E+18 2.3068725E+18 1.6671510E+17 -1.176512E+00
 1.4740559E+26 2.1237996E+18 1.9979511E+18 1.2584849E+17 -1.324275E+00
 1.6539179E+26 1.8150214E+18 1.7205088E+18 9.4512594E+16 -1.364636E+00
 1.8557264E+26 1.5436474E+18 1.4728439E+18 7.0803429E+16 -1.406673E+00
 2.0821592E+26 1.2798669E+18 1.2301023E+18 4.9764650E+16 -1.627666E+00
 2.3362211E+26 1.0509244E+18 1.0163880E+18 3.4536429E+16 -1.711867E+00
